login_count,logoff_count,usb_connect_count,usb_disconnect_count,email_count,file_activity_count,unique_pc_count,after_hours_login,weekend_activity,attachment_count,max_login_drift,weeks_with_anomalous_login,max_usb_drift,weeks_with_anomalous_usb
692,346,0.0,0.0,5107,0.0,1,0.0,0.0,1004.0,1.3199178488951635,0,0.0,0.0
744,372,377.0,374.0,5047,5864.0,1,398.0,3.0,1543.0,1.6993350674036949,0,1.9516518472504487,0.0
898,449,176.0,174.0,434,577.0,1,449.0,188.0,135.0,1.602047180744994,0,3.352680312202274,1.0
692,346,0.0,0.0,4659,0.0,1,0.0,0.0,978.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1014,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,5377,0.0,1,165.0,0.0,529.0,1.3199178488951635,0,0.0,0.0
918,459,717.0,710.0,1001,1615.0,2,0.0,0.0,387.0,2.0716330615433005,1,2.5820852580266767,2.0
1120,424,0.0,0.0,3031,0.0,3,0.0,0.0,902.0,1.7585625930907762,0,0.0,0.0
692,346,0.0,0.0,3690,0.0,1,167.0,0.0,754.0,1.3199178488951635,0,0.0,0.0
953,346,0.0,0.0,5016,0.0,1,346.0,0.0,1496.0,1.494402646689314,0,0.0,0.0
1172,454,0.0,0.0,1014,0.0,2,56.0,6.0,325.0,1.7292298081325932,0,0.0,0.0
352,176,0.0,0.0,1535,0.0,1,78.0,0.0,0.0,0.3486083443891968,0,0.0,0.0
692,346,0.0,0.0,3699,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
968,346,0.0,0.0,5005,0.0,1,0.0,0.0,2004.0,1.5491633845971975,0,0.0,0.0
1189,461,0.0,0.0,336,0.0,3,0.0,0.0,130.0,1.94009908046532,0,0.0,0.0
948,346,0.0,0.0,4651,0.0,1,346.0,0.0,1827.0,1.662716101049827,0,0.0,0.0
971,346,1039.0,1030.0,3682,2596.0,1,346.0,0.0,1107.0,1.5528758755881098,0,2.1197383488626267,1.0
692,346,0.0,0.0,3026,0.0,1,346.0,0.0,310.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1011,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,333,0.0,1,0.0,0.0,81.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,4681,0.0,1,154.0,0.0,442.0,1.3199178488951635,0,0.0,0.0
914,457,0.0,0.0,1011,0.0,2,367.0,0.0,415.0,2.077260278412869,1,0.0,0.0
692,346,0.0,0.0,3360,0.0,1,346.0,0.0,1024.0,1.3199178488951635,0,0.0,0.0
1227,474,133.0,131.0,4775,372.0,3,387.0,0.0,1895.0,2.2550536151391616,2,2.1927295555632944,1.0
692,346,0.0,0.0,339,0.0,1,174.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1002,0.0,1,0.0,0.0,406.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,6061,0.0,1,0.0,0.0,1295.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1002,0.0,1,0.0,0.0,196.0,1.3199178488951635,0,0.0,0.0
346,173,0.0,0.0,499,0.0,1,0.0,0.0,104.0,0.2739012089530948,0,0.0,0.0
692,346,0.0,0.0,3039,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
1541,584,0.0,0.0,467,0.0,3,0.0,402.0,57.0,1.6750151445882973,0,0.0,0.0
692,346,0.0,0.0,3044,0.0,1,159.0,0.0,647.0,1.3199178488951635,0,0.0,0.0
1102,416,380.0,378.0,3021,1209.0,20,0.0,0.0,890.0,1.6366215848268388,0,2.4901610195621235,2.0
600,300,126.0,125.0,876,2321.0,1,300.0,0.0,266.0,2.0222153252333044,9,2.908391916916639,2.0
692,346,0.0,0.0,3717,0.0,1,346.0,0.0,765.0,1.3199178488951635,0,0.0,0.0
1780,890,0.0,0.0,2436,0.0,479,1059.0,0.0,0.0,2.652790759671108,2,0.0,0.0
692,346,0.0,0.0,331,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3027,0.0,1,346.0,0.0,602.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3003,0.0,1,154.0,0.0,1204.0,1.3199178488951635,0,0.0,0.0
1102,414,0.0,0.0,3635,0.0,1,474.0,14.0,1482.0,2.208082128489693,1,0.0,0.0
1212,470,0.0,0.0,3892,0.0,3,441.0,45.0,1139.0,2.0270747349241947,1,0.0,0.0
692,346,0.0,0.0,3024,0.0,1,411.0,0.0,314.0,1.3199178488951635,0,0.0,0.0
972,346,0.0,0.0,3015,0.0,1,156.0,0.0,1218.0,1.542968130715308,0,0.0,0.0
1209,472,0.0,0.0,3001,0.0,3,0.0,0.0,598.0,1.87876049047598,0,0.0,0.0
1453,545,0.0,0.0,1291,0.0,1,169.0,326.0,382.0,1.8914728305083688,0,0.0,0.0
392,196,0.0,0.0,1688,0.0,1,0.0,0.0,0.0,0.3291402943021904,0,0.0,0.0
692,346,0.0,0.0,1011,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3033,0.0,1,0.0,0.0,327.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,2991,0.0,1,346.0,0.0,602.0,1.3199178488951635,0,0.0,0.0
1208,470,0.0,0.0,5038,0.0,3,368.0,0.0,2005.0,1.909031641428054,0,0.0,0.0
692,346,0.0,0.0,1003,0.0,1,0.0,0.0,103.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,344,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,339,0.0,1,161.0,0.0,76.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3674,0.0,1,0.0,0.0,756.0,1.3199178488951635,0,0.0,0.0
1220,473,0.0,0.0,336,0.0,2,365.0,0.0,102.0,1.7735012079350037,0,0.0,0.0
968,346,0.0,0.0,3013,0.0,1,346.0,0.0,626.0,1.5497261421919344,0,0.0,0.0
1323,487,174.0,172.0,3735,3378.0,39,443.0,252.0,386.0,2.2384232835548907,1,2.539260218954859,1.0
1004,368,0.0,0.0,3029,0.0,2,148.0,0.0,902.0,1.5454770272888405,0,0.0,0.0
494,247,0.0,0.0,2158,0.0,1,247.0,0.0,417.0,0.3383760542446235,0,0.0,0.0
692,346,0.0,0.0,3694,0.0,1,167.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
938,469,0.0,0.0,5032,0.0,3,164.0,0.0,1993.0,1.9973356289646504,0,0.0,0.0
692,346,0.0,0.0,334,0.0,1,163.0,0.0,34.0,1.3199178488951635,0,0.0,0.0
740,370,2742.0,2724.0,5032,8525.0,2,378.0,2.0,1566.0,1.7500561143307023,0,1.657381158680456,0.0
692,346,0.0,0.0,337,0.0,1,0.0,0.0,79.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,334,0.0,1,0.0,0.0,37.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3015,0.0,1,346.0,0.0,1212.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,336,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1011,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3014,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3009,0.0,1,0.0,0.0,1166.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3057,0.0,1,164.0,0.0,608.0,1.3199178488951635,0,0.0,0.0
1007,368,0.0,0.0,3640,0.0,3,0.0,0.0,1510.0,1.7735857842450904,0,0.0,0.0
692,346,0.0,0.0,388,0.0,1,169.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
704,352,0.0,0.0,4661,0.0,7,352.0,0.0,1407.0,1.6356121674705626,0,0.0,0.0
691,346,0.0,0.0,3002,0.0,1,346.0,0.0,623.0,1.330017185963925,0,0.0,0.0
692,346,0.0,0.0,1020,0.0,1,163.0,0.0,110.0,1.3199178488951635,0,0.0,0.0
954,346,0.0,0.0,1008,0.0,1,0.0,0.0,421.0,1.6309968538670947,0,0.0,0.0
2794,1397,0.0,0.0,3629,0.0,624,1701.0,0.0,752.0,2.222507692733014,1,0.0,0.0
692,346,0.0,0.0,3096,0.0,1,346.0,0.0,622.0,1.3199178488951635,0,0.0,0.0
965,346,716.0,708.0,3015,532.0,1,159.0,0.0,908.0,1.5835334455910268,0,1.9063230964824616,0.0
692,346,0.0,0.0,3000,0.0,1,346.0,0.0,608.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1019,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
996,366,0.0,0.0,8994,0.0,3,0.0,0.0,3636.0,1.9955442265393315,0,0.0,0.0
1339,533,0.0,0.0,6253,0.0,3,545.0,18.0,1880.0,2.3449128566240587,1,0.0,0.0
962,346,0.0,0.0,989,0.0,1,0.0,0.0,420.0,1.6097033369180591,0,0.0,0.0
1014,367,696.0,688.0,996,1873.0,2,0.0,0.0,309.0,1.80940655901552,0,2.1897498353202063,1.0
692,346,0.0,0.0,1005,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
558,279,0.0,0.0,812,0.0,1,0.0,0.0,155.0,2.796696274132577,5,0.0,0.0
692,346,0.0,0.0,3048,0.0,1,351.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
1140,436,0.0,0.0,4709,0.0,2,361.0,0.0,911.0,1.499611756553528,0,0.0,0.0
2860,1430,0.0,0.0,3720,0.0,631,2072.0,0.0,761.0,2.027866529918207,1,0.0,0.0
692,346,0.0,0.0,4987,0.0,1,156.0,0.0,1011.0,1.3199178488951635,0,0.0,0.0
698,349,112.0,110.0,3052,142.0,4,351.0,0.0,952.0,1.311434502515543,0,3.80417856247898,3.0
1108,417,0.0,0.0,3011,0.0,3,365.0,0.0,922.0,1.5136618262130792,0,0.0,0.0
1138,440,719.0,714.0,3021,1616.0,2,481.0,8.0,1226.0,2.0721697640845127,1,2.105827489109828,1.0
966,346,0.0,0.0,5021,0.0,1,174.0,0.0,2010.0,1.5761834900864231,0,0.0,0.0
692,346,0.0,0.0,3011,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
767,291,90.0,90.0,2110,122.0,2,248.0,0.0,227.0,1.781636066865755,0,2.487810208717804,1.0
692,346,2751.0,2737.0,4701,8524.0,1,171.0,0.0,439.0,1.3199178488951635,0,1.5238235450893962,0.0
692,346,0.0,0.0,1018,0.0,1,346.0,0.0,389.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,4711,0.0,1,0.0,0.0,1846.0,1.3199178488951635,0,0.0,0.0
962,346,709.0,701.0,3016,3373.0,1,159.0,0.0,1235.0,1.5663743345185686,0,2.244072925704149,2.0
905,345,98.0,96.0,2587,389.0,3,300.0,0.0,762.0,2.521897785920622,5,2.562238930752379,2.0
758,379,2743.0,2727.0,2964,409.0,32,174.0,0.0,314.0,1.648352567610284,0,1.5804344297294206,0.0
508,254,0.0,0.0,2211,0.0,1,254.0,0.0,0.0,4.819794819799992,1,0.0,0.0
963,346,0.0,0.0,3052,0.0,1,346.0,0.0,604.0,1.6045536359844677,0,0.0,0.0
1034,381,134.0,132.0,4704,415.0,3,372.0,0.0,1863.0,1.8913630398774328,0,3.219638089616179,1.0
692,346,0.0,0.0,5019,0.0,1,346.0,0.0,1039.0,1.3199178488951635,0,0.0,0.0
876,438,0.0,0.0,4628,0.0,21,495.0,10.0,474.0,2.281090296951576,1,0.0,0.0
982,491,0.0,0.0,353,0.0,3,134.0,13.0,122.0,1.9992269207147928,0,0.0,0.0
692,346,0.0,0.0,339,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1006,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
972,356,2732.0,2723.0,3013,8267.0,2,207.0,0.0,291.0,1.516084874305371,0,1.4739890931477313,0.0
1240,442,437.0,430.0,3876,1955.0,1,0.0,267.0,1554.0,1.8027040633383853,0,3.8147819503459792,2.0
692,346,0.0,0.0,334,0.0,1,0.0,0.0,35.0,1.3199178488951635,0,0.0,0.0
814,407,0.0,0.0,6076,0.0,3,77.0,12.0,623.0,1.984579885345449,0,0.0,0.0
692,346,0.0,0.0,6056,0.0,1,346.0,0.0,1211.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3007,0.0,1,0.0,0.0,288.0,1.3199178488951635,0,0.0,0.0
954,346,0.0,0.0,999,0.0,1,0.0,0.0,309.0,1.475263271765257,0,0.0,0.0
692,346,0.0,0.0,1007,0.0,1,0.0,0.0,411.0,1.3199178488951635,0,0.0,0.0
3470,1735,0.0,0.0,4534,0.0,720,1988.0,650.0,431.0,1.7469046930668493,0,0.0,0.0
509,185,0.0,0.0,168,0.0,3,184.0,0.0,58.0,2.1658908736218825,1,0.0,0.0
842,421,0.0,0.0,3349,0.0,30,163.0,0.0,1032.0,2.469291872020021,2,0.0,0.0
692,346,0.0,0.0,3034,0.0,1,154.0,0.0,618.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,2992,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,4629,0.0,1,155.0,0.0,467.0,1.3199178488951635,0,0.0,0.0
950,475,702.0,701.0,5074,826.0,3,399.0,1.0,1525.0,1.9170874832266505,0,2.532984329401733,1.0
967,346,138.0,136.0,3039,437.0,1,346.0,0.0,932.0,1.5427850275540886,0,2.8332707448819,3.0
692,346,0.0,0.0,2991,0.0,1,361.0,0.0,608.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1013,0.0,1,0.0,0.0,232.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,338,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
958,346,0.0,0.0,1012,0.0,1,346.0,0.0,216.0,1.4726834507143305,0,0.0,0.0
688,250,525.0,522.0,2443,5915.0,1,250.0,0.0,764.0,1.0412866037620692,0,2.851234698838013,2.0
692,346,0.0,0.0,3027,0.0,1,346.0,0.0,1217.0,1.3199178488951635,0,0.0,0.0
976,354,0.0,0.0,3693,0.0,2,348.0,0.0,1102.0,1.6731590168081318,0,0.0,0.0
692,346,0.0,0.0,3005,0.0,1,0.0,0.0,607.0,1.3199178488951635,0,0.0,0.0
1174,448,0.0,0.0,3716,0.0,3,0.0,233.0,1149.0,3.1343634776832485,4,0.0,0.0
1150,435,0.0,0.0,994,0.0,3,0.0,0.0,285.0,1.749213357730669,0,0.0,0.0
692,346,0.0,0.0,340,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
522,261,0.0,0.0,771,0.0,1,261.0,0.0,0.0,4.4820585772434365,2,0.0,0.0
692,346,0.0,0.0,329,0.0,1,0.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
991,363,0.0,0.0,5020,0.0,18,355.0,0.0,1542.0,1.8194238635902125,0,0.0,0.0
692,346,0.0,0.0,336,0.0,1,156.0,0.0,79.0,1.3199178488951635,0,0.0,0.0
786,393,0.0,0.0,5362,0.0,2,368.0,34.0,530.0,2.1052381574950143,1,0.0,0.0
692,346,0.0,0.0,3010,0.0,1,346.0,0.0,0.0,1.3199178488951635,0,0.0,0.0
770,385,2991.0,2977.0,1015,8537.0,2,0.0,0.0,104.0,1.9629190580665712,0,1.471535428433998,0.0
692,346,0.0,0.0,2997,0.0,1,0.0,0.0,627.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,1017,0.0,1,346.0,0.0,413.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,3000,0.0,1,346.0,0.0,325.0,1.3199178488951635,0,0.0,0.0
692,346,0.0,0.0,337,0.0,1,0.0,0.0,39.0,1.3199178488951635,0,0.0,0.0
